
SESSION 1
Start Time: 17:26:16 10/10/23
APRSGT>JG6Y0W-11,WIDE1-1:@114848z3250.49N/13101.47E_000/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@114853z3250.49N/13101.47E_000/005g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@114858z3250.49N/13101.47E_000/003g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@114903z3250.49N/13101.47E_000/003g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@114908z3250.49N/13101.47E_000/000g000t025gas0.00
SESSION 9
Start Time: 02:28:17 30/10/23
APRSGT>JG6Y0W-11,WIDE1-1:@022822z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022827z3250.49N/13101.47E_315/000g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022832z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022837z3250.49N/13101.47E_315/004g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022842z3250.49N/13101.47E_315/004g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022847z3250.49N/13101.47E_315/000g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022852z3250.49N/13101.47E_180/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022857z3250.49N/13101.47E_315/000g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022902z3250.49N/13101.47E_135/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022907z3250.49N/13101.47E_135/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022912z3250.49N/13101.47E_315/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022917z3250.49N/13101.47E_180/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022922z3250.49N/13101.47E_270/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022927z3250.49N/13101.47E_000/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022932z3250.49N/13101.47E_000/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022937z3250.49N/13101.47E_180/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022942z3250.49N/13101.47E_180/000g000t024gas0.00
SESSION 10
Start Time: 08:32:13 01/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@083218z3250.49N/13101.47E_000/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083223z3250.49N/13101.47E_000/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083228z3250.49N/13101.47E_000/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083233z3250.49N/13101.47E_000/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083238z3250.49N/13101.47E_180/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083243z3250.49N/13101.47E_180/004g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083248z3250.49N/13101.47E_180/003g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083253z3250.49N/13101.47E_090/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083258z3250.49N/13101.47E_000/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083303z3250.49N/13101.47E_000/002g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083308z3250.49N/13101.47E_090/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083313z3250.49N/13101.47E_135/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083318z3250.49N/13101.47E_225/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083323z3250.49N/13101.47E_225/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083328z3250.49N/13101.47E_270/004g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083333z3250.49N/13101.47E_270/000g000t025gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@083338z3250.49N/13101.47E_270/004g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083343z3250.49N/13101.47E_090/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083348z3250.49N/13101.47E_090/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083353z3250.49N/13101.47E_135/000g000t025gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@083358z3250.49N/13101.47E_315/000g000t025gas0.00
SESSION 11
Start Time: 08:49:32 01/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@084937z3250.49N/13101.47E_090/000g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@084942z3250.49N/13101.47E_090/000g000t026gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@084947z3250.49N/13101.47E_090/004g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@084952z3250.49N/13101.47E_090/005g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@084957z3250.49N/13101.47E_270/000g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@085002z3250.49N/13101.47E_270/000g000t026gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@085007z3250.49N/13101.47E_270/000g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@085012z3250.49N/13101.47E_270/000g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@085017z3250.49N/13101.47E_135/000g000t026gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@085022z3250.49N/13101.47E_135/000g000t026gas0.00Temperature increased !
SESSION 12
Start Time: 02:19:48 04/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@021953z3250.49N/13101.47E_090/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@021958z3250.49N/13101.47E_135/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022003z3250.49N/13101.47E_135/003g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022008z3250.49N/13101.47E_135/002g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022013z3250.49N/13101.47E_135/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022018z3250.49N/13101.47E_000/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022023z3250.49N/13101.47E_180/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022028z3250.49N/13101.47E_180/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022033z3250.49N/13101.47E_090/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022038z3250.49N/13101.47E_270/000g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022043z3250.49N/13101.47E_000/000g000t024gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022048z3250.49N/13101.47E_000/002g000t024gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022053z3250.49N/13101.47E_000/000g000t024gas0.00
SESSION 13
Start Time: 09:01:48 05/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@090153z3250.49N/13101.47E_000/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090158z3250.49N/13101.47E_000/000g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@090203z3250.49N/13101.47E_000/003g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090208z3250.49N/13101.47E_000/004g000t023gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@090213z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090218z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090223z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090228z3250.49N/13101.47E_090/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090233z3250.49N/13101.47E_000/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090238z3250.49N/13101.47E_315/000g000t023gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@090243z3250.49N/13101.47E_180/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090248z3250.49N/13101.47E_315/000g000t023gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@090253z3250.49N/13101.47E_000/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090258z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090303z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090308z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090313z3250.49N/13101.47E_225/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090318z3250.49N/13101.47E_315/000g000t023gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@090323z3250.49N/13101.47E_000/000g000t023gas0.00
SESSION 14
Start Time: 02:20:37 13/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@022042z3250.49N/13101.47E_000/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022047z3250.49N/13101.47E_090/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022052z3250.49N/13101.47E_135/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022057z3250.49N/13101.47E_135/004g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022102z3250.49N/13101.47E_090/004g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022107z3250.49N/13101.47E_090/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022112z3250.49N/13101.47E_000/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022117z3250.49N/13101.47E_315/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022122z3250.49N/13101.47E_225/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022127z3250.49N/13101.47E_225/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022132z3250.49N/13101.47E_090/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022137z3250.49N/13101.47E_315/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@022142z3250.49N/13101.47E_315/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@022147z3250.49N/13101.47E_315/000g000t020gas0.00Temperature increased !
SESSION 15
Start Time: 04:52:46 14/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@045251z3250.49N/13101.47E_315/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045256z3250.49N/13101.47E_315/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045301z3250.49N/13101.47E_315/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045306z3250.49N/13101.47E_315/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045311z3250.49N/13101.47E_315/000g000t020gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045316z3250.49N/13101.47E_135/000g000t020gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045321z3250.49N/13101.47E_225/000g000t021gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045326z3250.49N/13101.47E_315/000g000t021gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045331z3250.49N/13101.47E_315/000g000t021gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045336z3250.49N/13101.47E_135/000g000t021gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045341z3250.49N/13101.47E_180/000g000t021gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045346z3250.49N/13101.47E_180/000g000t021gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@045351z3250.49N/13101.47E_135/003g000t021gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@045356z3250.49N/13101.47E_135/000g000t021gas0.00Temperature increased !
Stop Time: 04:53:57 14/11/23, Duration: 00:01:11
  
SESSION 16
Start Time: 08:09:42 14/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@080947z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@080952z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@080957z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081002z3250.49N/13101.47E_135/000g000t022gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@081007z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081012z3250.49N/13101.47E_135/004g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081017z3250.49N/13101.47E_135/003g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081022z3250.49N/13101.47E_135/000g000t022gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@081027z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081032z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081037z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081042z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081047z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081052z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081057z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081102z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081107z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081112z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081117z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081122z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081127z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081132z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081137z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081142z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081147z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081152z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081157z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081202z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081207z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081212z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081217z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081222z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081227z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081232z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081237z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081242z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081247z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081252z3250.49N/13101.47E_135/000g000t022gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@081257z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081302z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081307z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081312z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081317z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081322z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081327z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081332z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081337z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081342z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081347z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081352z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081357z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081402z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081407z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081412z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081417z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081422z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081427z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081432z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081437z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081442z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081447z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081452z3250.49N/13101.47E_135/000g000t022gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@081457z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081502z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081507z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081512z3250.49N/13101.47E_135/000g000t022gas0.00Temperature decreased !
APRSGT>JG6Y0W-11,WIDE1-1:@081517z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081522z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
SESSION 17
Start Time: 08:16:03 14/11/23
APRSGT>JG6Y0W-11,WIDE1-1:@081608z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081613z3250.49N/13101.47E_135/000g000t022gas0.00Temperature increased !
APRSGT>JG6Y0W-11,WIDE1-1:@081618z3250.49N/13101.47E_135/000g000t022gas0.00
APRSGT>JG6Y0W-11,WIDE1-1:@081623z3250.49N/13101.47E_135/000g000t022gas0.00
Stop Time: 08:17:57 14/11/23, Duration: 00:00:18
  
SESSION 18
Start Time: 08:30:43 14/11/23
APRSGT>JG6YOW-11,WIDE1-1:@083048z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083053z4903.50N/07201.75W_000Temperature increased !
APRSGT>JG6YOW-11,WIDE1-1:@083053z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083058z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083058z4903.50N/07201.75W_003Temperature decreased !
APRSGT>JG6YOW-11,WIDE1-1:@083103z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083103z4903.50N/07201.75W_003
APRSGT>JG6YOW-11,WIDE1-1:@083108z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083109z4903.50N/07201.75W_002Temperature increased !
APRSGT>JG6YOW-11,WIDE1-1:@083113z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083114z4903.50N/07201.75W_001
APRSGT>JG6YOW-11,WIDE1-1:@083118z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083123z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083128z4903.50N/07201.75W_135/g000t022gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083133z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083138z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083139z4903.50N/07201.75W_001Temperature increased !
APRSGT>JG6YOW-11,WIDE1-1:@083143z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083144z4903.50N/07201.75W_004
APRSGT>JG6YOW-11,WIDE1-1:@083148z4903.50N/07201.75W_135/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083149z4903.50N/07201.75W_001
APRSGT>JG6YOW-11,WIDE1-1:@083153z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083158z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083203z4903.50N/07201.75W_090/g000t023gas0.00Temperature increased !
APRSGT>JG6YOW-11,WIDE1-1:@083208z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083213z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083218z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083223z4903.50N/07201.75W_090/g000t023gas0.00
APRSGT>JG6YOW-11,WIDE1-1:@083228z4903.50N/07201.75W_090/g000t023gas0.00
SESSION 19
Start Time: 08:33:32 14/11/23
APRSGT>JG6YOW-11,WIDE1-1:@083337z4903.50N/07201.75W_090/g000t023gas0.00
